location,clinic_name,day,start,end,start_minutes,end_minutes,overnight,display
Geylang,OneCare Clinic (Aljunied MRT),Thurs,17:00,21:00,1020,1260,False,5:00pm - 9:00pm
Geylang,OneCare Clinic (Aljunied MRT),Fri,08:00,14:00,480,840,False,8:00am - 2:00pm
Geylang,OneCare Clinic (Aljunied MRT),Fri,17:00,21:00,1020,1260,False,5:00pm - 9:00pm
Geylang,OneCare Clinic (Aljunied MRT),Sat,08:00,12:00,480,720,False,8:00am - 12:00pm
Geylang,OneCare Clinic (Aljunied MRT),Sun,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Sims Drive Medical Clinic,Mon,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Sims Drive Medical Clinic,Mon,14:00,16:30,840,990,False,2:00pm - 4:30pm
Geylang,Sims Drive Medical Clinic,Mon,19:00,21:00,1140,1260,False,7:00pm - 9:00pm
Geylang,Sims Drive Medical Clinic,Tues,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Sims Drive Medical Clinic,Tues,14:00,16:30,840,990,False,2:00pm - 4:30pm
Geylang,Sims Drive Medical Clinic,Tues,19:00,21:00,1140,1260,False,7:00pm - 9:00pm
Geylang,Sims Drive Medical Clinic,Wed,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Sims Drive Medical Clinic,Wed,14:00,16:30,840,990,False,2:00pm - 4:30pm
Geylang,Sims Drive Medical Clinic,Wed,19:00,21:00,1140,1260,False,7:00pm - 9:00pm
Geylang,Sims Drive Medical Clinic,Thurs,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Sims Drive Medical Clinic,Thurs,14:00,16:30,840,990,False,2:00pm - 4:30pm
Geylang,Sims Drive Medical Clinic,Thurs,19:00,21:00,1140,1260,False,7:00pm - 9:00pm
Geylang,Sims Drive Medical Clinic,Fri,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Sims Drive Medical Clinic,Fri,14:00,16:30,840,990,False,2:00pm - 4:30pm
Geylang,Sims Drive Medical Clinic,Fri,19:00,21:00,1140,1260,False,7:00pm - 9:00pm
Geylang,Sims Drive Medical Clinic,Sat,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Sims Drive Medical Clinic,Sat,19:00,21:00,1140,1260,False,7:00pm - 9:00pm
Geylang,Sims Drive Medical Clinic,Sun,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Sims Family Clinic,Mon,08:30,13:30,510,810,False,8:30am - 1:30pm
Geylang,Sims Family Clinic,Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Sims Family Clinic,Tues,08:30,13:30,510,810,False,8:30am - 1:30pm
Geylang,Sims Family Clinic,Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Sims Family Clinic,Wed,08:30,13:30,510,810,False,8:30am - 1:30pm
Geylang,Sims Family Clinic,Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Sims Family Clinic,Thurs,08:30,13:30,510,810,False,8:30am - 1:30pm
Geylang,Sims Family Clinic,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Sims Family Clinic,Fri,08:30,13:30,510,810,False,8:30am - 1:30pm
Geylang,Sims Family Clinic,Sat,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Sims Family Clinic,Sun,08:30,12:30,510,750,False,8:30am - 12:30pm
Geylang,Tembusu Medical Clinic (Haig Road),Mon,08:30,14:00,510,840,False,8:30am - 2:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Mon,15:00,17:00,900,1020,False,3:00pm - 5:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Tues,08:30,14:00,510,840,False,8:30am - 2:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Wed,08:30,14:00,510,840,False,8:30am - 2:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Wed,15:00,17:00,900,1020,False,3:00pm - 5:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Thurs,08:30,14:00,510,840,False,8:30am - 2:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Fri,08:30,14:00,510,840,False,8:30am - 2:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Geylang,Tembusu Medical Clinic (Haig Road),Sun,08:30,13:00,510,780,False,8:30am - 1:00pm
Geylang,1 Aljunied Medical,Mon,08:00,14:00,480,840,False,8:00am - 2:00pm
Geylang,1 Aljunied Medical,Mon,06:00,21:00,360,1260,False,6:00am - 9:00pm
Geylang,1 Aljunied Medical,Tues,08:00,14:00,480,840,False,8:00am - 2:00pm
Geylang,1 Aljunied Medical,Tues,06:00,21:00,360,1260,False,6:00am - 9:00pm
Geylang,1 Aljunied Medical,Wed,08:00,14:00,480,840,False,8:00am - 2:00pm
Geylang,1 Aljunied Medical,Wed,06:00,21:00,360,1260,False,6:00am - 9:00pm
Geylang,1 Aljunied Medical,Thurs,08:00,14:00,480,840,False,8:00am - 2:00pm
Geylang,1 Aljunied Medical,Thurs,06:00,21:00,360,1260,False,6:00am - 9:00pm
Geylang,1 Aljunied Medical,Fri,08:00,14:00,480,840,False,8:00am - 2:00pm
Geylang,1 Aljunied Medical,Fri,06:00,21:00,360,1260,False,6:00am - 9:00pm
Geylang,1 Aljunied Medical,Sun,08:00,14:00,480,840,False,8:00am - 2:00pm
Geylang,57 Medical Clinic (Geylang Bahru),Mon,08:00,13:00,480,780,False,8:00am - 1:00pm
Geylang,57 Medical Clinic (Geylang Bahru),Tues,08:00,13:00,480,780,False,8:00am - 1:00pm
Geylang,57 Medical Clinic (Geylang Bahru),Wed,08:00,13:00,480,780,False,8:00am - 1:00pm
Geylang,57 Medical Clinic (Geylang Bahru),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Geylang,57 Medical Clinic (Geylang Bahru),Fri,08:00,13:00,480,780,False,8:00am - 1:00pm
Geylang,57 Medical Clinic (Geylang Bahru),Sat,08:00,13:00,480,780,False,8:00am - 1:00pm
Geylang,57 Medical Clinic (Geylang Bahru),Sun,09:00,12:00,540,720,False,9:00am - 12:00pm
Geylang,57 Medical Clinic (Geylang Bahru),PH,09:00,12:00,540,720,False,9:00am - 12:00pm
Holland Village,Beacon Medical Clinic Jelita,Mon,09:00,13:00,540,780,False,9:00am - 1:00pm
Holland Village,Beacon Medical Clinic Jelita,Tues,09:00,13:00,540,780,False,9:00am - 1:00pm
Holland Village,Beacon Medical Clinic Jelita,Wed,09:00,13:00,540,780,False,9:00am - 1:00pm
Holland Village,Beacon Medical Clinic Jelita,Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Holland Village,Beacon Medical Clinic Jelita,Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Holland Village,Beacon Medical Clinic Jelita,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Holland Village,Beacon Medical Clinic Jelita,Fri,09:00,13:00,540,780,False,9:00am - 1:00pm
Holland Village,Beacon Medical Clinic Jelita,Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Holland Village,Beacon Medical Clinic Jelita,Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Holland Village,International Medical Clinic (Holland Village),Mon,08:00,17:30,480,1050,False,8:00am - 5:30pm
Holland Village,International Medical Clinic (Holland Village),Tues,08:00,17:30,480,1050,False,8:00am - 5:30pm
Holland Village,International Medical Clinic (Holland Village),Wed,08:00,17:30,480,1050,False,8:00am - 5:30pm
Holland Village,International Medical Clinic (Holland Village),Thurs,08:00,17:30,480,1050,False,8:00am - 5:30pm
Holland Village,International Medical Clinic (Holland Village),Fri,09:00,17:30,540,1050,False,9:00am - 5:30pm
Holland Village,International Medical Clinic (Holland Village),Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Holland Village,Minmed Clinic (Holland Village),Mon,09:00,21:30,540,1290,False,9:00am - 9:30pm
Holland Village,Minmed Clinic (Holland Village),Mon,13:00,14:00,780,840,False,1:00pm - 2:00pm
Holland Village,Minmed Clinic (Holland Village),Mon,17:00,18:00,1020,1080,False,5:00pm - 6:00pm
Holland Village,Minmed Clinic (Holland Village),Tues,09:00,21:30,540,1290,False,9:00am - 9:30pm
Holland Village,Minmed Clinic (Holland Village),Tues,13:00,14:00,780,840,False,1:00pm - 2:00pm
Holland Village,Minmed Clinic (Holland Village),Tues,17:00,18:00,1020,1080,False,5:00pm - 6:00pm
Holland Village,Minmed Clinic (Holland Village),Wed,09:00,21:30,540,1290,False,9:00am - 9:30pm
Holland Village,Minmed Clinic (Holland Village),Wed,13:00,14:00,780,840,False,1:00pm - 2:00pm
Holland Village,Minmed Clinic (Holland Village),Wed,17:00,18:00,1020,1080,False,5:00pm - 6:00pm
Holland Village,Minmed Clinic (Holland Village),Thurs,09:00,21:30,540,1290,False,9:00am - 9:30pm
Holland Village,Minmed Clinic (Holland Village),Thurs,13:00,14:00,780,840,False,1:00pm - 2:00pm
Holland Village,Minmed Clinic (Holland Village),Thurs,17:00,18:00,1020,1080,False,5:00pm - 6:00pm
Holland Village,Minmed Clinic (Holland Village),Fri,09:00,21:30,540,1290,False,9:00am - 9:30pm
Holland Village,Minmed Clinic (Holland Village),Fri,13:00,14:00,780,840,False,1:00pm - 2:00pm
Holland Village,Minmed Clinic (Holland Village),Fri,17:00,18:00,1020,1080,False,5:00pm - 6:00pm
Holland Village,Minmed Clinic (Holland Village),Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Holland Village,Minmed Clinic (Holland Village),Sun,09:00,13:00,540,780,False,9:00am - 1:00pm
Holland Village,OneDoctors Family Clinic (HV),Mon,09:00,21:00,540,1260,False,9:00am - 9:00pm
Holland Village,OneDoctors Family Clinic (HV),Tues,09:00,21:00,540,1260,False,9:00am - 9:00pm
Holland Village,OneDoctors Family Clinic (HV),Wed,09:00,21:00,540,1260,False,9:00am - 9:00pm
Holland Village,OneDoctors Family Clinic (HV),Thurs,09:00,21:00,540,1260,False,9:00am - 9:00pm
Holland Village,OneDoctors Family Clinic (HV),Fri,09:00,21:00,540,1260,False,9:00am - 9:00pm
Holland Village,OneDoctors Family Clinic (HV),Sat,09:00,18:00,540,1080,False,9:00am - 6:00pm
Holland Village,OneDoctors Family Clinic (HV),Sun,09:00,18:00,540,1080,False,9:00am - 6:00pm
Holland Village,OneDoctors Family Clinic (HV),PH,09:00,18:00,540,1080,False,9:00am - 6:00pm
Holland Village,Raffles Medical Group (HV),Mon,08:30,21:30,510,1290,False,8:30am - 9:30pm
Holland Village,Raffles Medical Group (HV),Tues,08:30,21:30,510,1290,False,8:30am - 9:30pm
Holland Village,Raffles Medical Group (HV),Wed,08:30,21:30,510,1290,False,8:30am - 9:30pm
Holland Village,Raffles Medical Group (HV),Thurs,08:30,21:30,510,1290,False,8:30am - 9:30pm
Holland Village,Raffles Medical Group (HV),Fri,08:30,21:30,510,1290,False,8:30am - 9:30pm
Holland Village,Raffles Medical Group (HV),Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Holland Village,Raffles Medical Group (HV),Sat,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Holland Village,Raffles Medical Group (HV),Sat,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Holland Village,Raffles Medical Group (HV),Sun,08:30,13:00,510,780,False,8:30am - 1:00pm
Holland Village,Raffles Medical Group (HV),Sun,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Holland Village,Raffles Medical Group (HV),Sun,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Holland Village,Raffles Medical Group (HV),PH,08:30,13:00,510,780,False,8:30am - 1:00pm
Holland Village,Raffles Medical Group (HV),PH,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Holland Village,Raffles Medical Group (HV),PH,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Holland Village,Silver Cross Medical (Holland),Mon,08:00,21:00,480,1260,False,8:00am - 9:00pm
Holland Village,Silver Cross Medical (Holland),Tues,08:00,21:00,480,1260,False,8:00am - 9:00pm
Holland Village,Silver Cross Medical (Holland),Wed,08:00,21:00,480,1260,False,8:00am - 9:00pm
Holland Village,Silver Cross Medical (Holland),Thurs,08:00,21:00,480,1260,False,8:00am - 9:00pm
Holland Village,Silver Cross Medical (Holland),Fri,08:00,21:00,480,1260,False,8:00am - 9:00pm
Holland Village,Silver Cross Medical (Holland),Sat,08:00,21:00,480,1260,False,8:00am - 9:00pm
Holland Village,Silver Cross Medical (Holland),Sun,08:00,21:00,480,1260,False,8:00am - 9:00pm
Holland Village,Silver Cross Medical (Holland),PH,08:00,21:00,480,1260,False,8:00am - 9:00pm
Holland Village,Yap Medicare Clinic & Surgery,Mon,08:30,11:30,510,690,False,8:30am - 11:30am
Holland Village,Yap Medicare Clinic & Surgery,Mon,14:00,15:30,840,930,False,2:00pm - 3:30pm
Holland Village,Yap Medicare Clinic & Surgery,Tues,08:30,11:30,510,690,False,8:30am - 11:30am
Holland Village,Yap Medicare Clinic & Surgery,Tues,14:00,15:30,840,930,False,2:00pm - 3:30pm
Holland Village,Yap Medicare Clinic & Surgery,Wed,08:30,11:30,510,690,False,8:30am - 11:30am
Holland Village,Yap Medicare Clinic & Surgery,Wed,14:00,15:30,840,930,False,2:00pm - 3:30pm
Holland Village,Yap Medicare Clinic & Surgery,Thurs,08:30,11:30,510,690,False,8:30am - 11:30am
Holland Village,Yap Medicare Clinic & Surgery,Thurs,14:00,15:30,840,930,False,2:00pm - 3:30pm
Holland Village,Yap Medicare Clinic & Surgery,Fri,08:30,11:30,510,690,False,8:30am - 11:30am
Holland Village,Yap Medicare Clinic & Surgery,Fri,14:00,15:30,840,930,False,2:00pm - 3:30pm
Holland Village,Yap Medicare Clinic & Surgery,Sat,08:30,11:30,510,690,False,8:30am - 11:30am
Holland Village,Yap Medicare Clinic & Surgery,Sun,08:30,11:30,510,690,False,8:30am - 11:30am
Hougang,Dedicare Medical Practice & Surgery,Mon,09:00,12:30,540,750,False,9:00am - 12:30pm
Hougang,Dedicare Medical Practice & Surgery,Mon,17:30,20:00,1050,1200,False,5:30pm - 8:00pm
Hougang,Dedicare Medical Practice & Surgery,Tues,17:30,20:00,1050,1200,False,5:30pm - 8:00pm
Hougang,Dedicare Medical Practice & Surgery,Wed,17:30,20:00,1050,1200,False,5:30pm - 8:00pm
Hougang,Dedicare Medical Practice & Surgery,Thurs,09:00,12:30,540,750,False,9:00am - 12:30pm
Hougang,Dedicare Medical Practice & Surgery,Thurs,17:30,20:00,1050,1200,False,5:30pm - 8:00pm
Hougang,Dedicare Medical Practice & Surgery,Fri,09:00,12:30,540,750,False,9:00am - 12:30pm
Hougang,Dedicare Medical Practice & Surgery,Sat,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,EH Medical Family Clinic (Hougang),Mon,08:30,14:00,510,840,False,8:30am - 2:00pm
Hougang,EH Medical Family Clinic (Hougang),Mon,17:00,21:00,1020,1260,False,5:00pm - 9:00pm
Hougang,EH Medical Family Clinic (Hougang),Tues,08:30,14:00,510,840,False,8:30am - 2:00pm
Hougang,EH Medical Family Clinic (Hougang),Wed,08:30,14:00,510,840,False,8:30am - 2:00pm
Hougang,EH Medical Family Clinic (Hougang),Thurs,08:30,14:00,510,840,False,8:30am - 2:00pm
Hougang,EH Medical Family Clinic (Hougang),Fri,08:30,14:00,510,840,False,8:30am - 2:00pm
Hougang,EH Medical Family Clinic (Hougang),Sat,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Elissa Medical Clinic,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Elissa Medical Clinic,Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Elissa Medical Clinic,Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Elissa Medical Clinic,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Elissa Medical Clinic,Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Elissa Medical Clinic,Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Elissa Medical Clinic,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Elissa Medical Clinic,Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Elissa Medical Clinic,Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Elissa Medical Clinic,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Elissa Medical Clinic,Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Elissa Medical Clinic,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Elissa Medical Clinic,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Elissa Medical Clinic,Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Elissa Medical Clinic,Fri,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Elissa Medical Clinic,Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Elissa Medical Clinic,Sat,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Elissa Medical Clinic,Sat,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Elissa Medical Clinic,Sun,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Elissa Medical Clinic,Sun,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Elissa Medical Clinic,Sun,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Elissa Medical Clinic,PH,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Elissa Medical Clinic,PH,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Elissa Medical Clinic,PH,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Everhealth Medical Centre,Mon,09:00,12:30,540,750,False,9:00am - 12:30pm
Hougang,Everhealth Medical Centre,Mon,14:00,16:30,840,990,False,2:00pm - 4:30pm
Hougang,Everhealth Medical Centre,Mon,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Hougang,Everhealth Medical Centre,Tues,09:00,12:30,540,750,False,9:00am - 12:30pm
Hougang,Everhealth Medical Centre,Tues,14:00,16:30,840,990,False,2:00pm - 4:30pm
Hougang,Everhealth Medical Centre,Tues,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Hougang,Everhealth Medical Centre,Wed,09:00,12:30,540,750,False,9:00am - 12:30pm
Hougang,Everhealth Medical Centre,Thurs,09:00,12:30,540,750,False,9:00am - 12:30pm
Hougang,Everhealth Medical Centre,Thurs,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Hougang,Everhealth Medical Centre,Fri,09:00,12:30,540,750,False,9:00am - 12:30pm
Hougang,Everhealth Medical Centre,Sat,09:00,12:00,540,720,False,9:00am - 12:00pm
Hougang,Excel Family Clinic,Mon,09:00,11:30,540,690,False,9:00am - 11:30am
Hougang,Excel Family Clinic,Tues,09:00,11:30,540,690,False,9:00am - 11:30am
Hougang,Excel Family Clinic,Thurs,14:00,15:30,840,930,False,2:00pm - 3:30pm
Hougang,Excel Family Clinic,Fri,14:00,15:30,840,930,False,2:00pm - 3:30pm
Hougang,Family Care Medical Centre,Mon,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Family Care Medical Centre,Tues,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Family Care Medical Centre,Wed,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Family Care Medical Centre,Thurs,14:30,16:30,870,990,False,2:30pm - 4:30pm
Hougang,Family Care Medical Centre,Fri,14:30,16:30,870,990,False,2:30pm - 4:30pm
Hougang,Family Care Medical Centre,Sat,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,iDoc Clinic Pte Ltd (Hougang Green),Mon,08:30,12:00,510,720,False,8:30am - 12:00pm
Hougang,iDoc Clinic Pte Ltd (Hougang Green),Tues,08:30,12:00,510,720,False,8:30am - 12:00pm
Hougang,iDoc Clinic Pte Ltd (Hougang Green),Wed,08:30,12:00,510,720,False,8:30am - 12:00pm
Hougang,iDoc Clinic Pte Ltd (Hougang Green),Wed,13:00,17:00,780,1020,False,1:00pm - 5:00pm
Hougang,iDoc Clinic Pte Ltd (Hougang Green),Wed,18:30,21:00,1110,1260,False,6:30pm - 9:00pm
Hougang,iDoc Clinic Pte Ltd (Hougang Green),Thurs,13:00,17:00,780,1020,False,1:00pm - 5:00pm
Hougang,iDoc Clinic Pte Ltd (Hougang Green),Fri,13:00,17:00,780,1020,False,1:00pm - 5:00pm
Hougang,Intemedical Kovan,Mon,08:00,22:00,480,1320,False,8:00am - 10:00pm
Hougang,Intemedical Kovan,Tues,08:00,22:00,480,1320,False,8:00am - 10:00pm
Hougang,Intemedical Kovan,Wed,08:00,22:00,480,1320,False,8:00am - 10:00pm
Hougang,Intemedical Kovan,Thurs,08:00,22:00,480,1320,False,8:00am - 10:00pm
Hougang,Intemedical Kovan,Fri,08:00,22:00,480,1320,False,8:00am - 10:00pm
Hougang,Intemedical Kovan,Sat,08:00,22:00,480,1320,False,8:00am - 10:00pm
Hougang,Intemedical Kovan,Sun,08:00,22:00,480,1320,False,8:00am - 10:00pm
Hougang,Kindred Family Clinic (Hougang),Mon,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Kindred Family Clinic (Hougang),Tues,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Kindred Family Clinic (Hougang),Wed,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Kindred Family Clinic (Hougang),Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Kindred Family Clinic (Hougang),Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Kindred Family Clinic (Hougang),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Kindred Family Clinic (Hougang),Fri,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Kindred Family Clinic (Hougang),Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Kindred Family Clinic (Hougang),Sat,08:30,12:30,510,750,False,8:30am - 12:30pm
Hougang,Kindred Family Clinic (Kovan),Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Kindred Family Clinic (Kovan),Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Kindred Family Clinic (Kovan),Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Kindred Family Clinic (Kovan),Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Kindred Family Clinic (Kovan),Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Kindred Family Clinic (Kovan),Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Kindred Family Clinic (Kovan),Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Kindred Family Clinic (Kovan),Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Kindred Family Clinic (Kovan),Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Kindred Family Clinic (Kovan),Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Kindred Family Clinic (Kovan),Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Kindred Family Clinic (Kovan),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Kindred Family Clinic (Kovan),Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Kindred Family Clinic (Kovan),Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Hougang,Kindred Family Clinic (Kovan),Fri,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Kindred Family Clinic (Kovan),Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Kindred Family Clinic (Kovan),Sun,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Kindred Family Clinic (Kovan),PH,08:30,13:00,510,780,False,8:30am - 1:00pm
Hougang,Mediversal Clinic,Mon,09:00,21:00,540,1260,False,9:00am - 9:00pm
Hougang,Mediversal Clinic,Tues,09:00,13:00,540,780,False,9:00am - 1:00pm
Hougang,Mediversal Clinic,Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Mediversal Clinic,Wed,09:00,13:00,540,780,False,9:00am - 1:00pm
Hougang,Mediversal Clinic,Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Mediversal Clinic,Thurs,09:00,13:00,540,780,False,9:00am - 1:00pm
Hougang,Mediversal Clinic,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Mediversal Clinic,Fri,09:00,13:00,540,780,False,9:00am - 1:00pm
Hougang,Mediversal Clinic,Fri,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Hougang,Mediversal Clinic,Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Hougang,Mediversal Clinic,Sun,09:00,12:00,540,720,False,9:00am - 12:00pm
Hougang,Mediversal Clinic,PH,09:00,13:00,540,780,False,9:00am - 1:00pm
Hougang,Parkway Shenton Medical Group (Kovan),Mon,09:00,13:00,540,780,False,9:00am - 1:00pm
Hougang,Parkway Shenton Medical Group (Kovan),Mon,14:00,18:00,840,1080,False,2:00pm - 6:00pm
Hougang,Parkway Shenton Medical Group (Kovan),Tues,09:00,13:00,540,780,False,9:00am - 1:00pm
