location,clinic_name,doctors,address,contact_primary,contacts,contact_notes,google_maps_url,operating_hours_text,general_notes
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,Dr Tan Mian Yi,"36 Chai Chee Avenue, #01-159, Ansar Garden, Singapore 461036",68162136,68162136,,https://www.google.com/maps/search/?api=1&query=SGFamily+Clinic+%28Chai+Chee%29+Pte+Ltd%2C+36+Chai+Chee+Avenue%2C+%2301-159%2C+Ansar+Garden%2C+Singapore+461036,Mon - Fri: 8:30am - 2:00pm 6.00pm - 9:00pm | Sat: 9:00am - 12:30pm | Closed on Sun & PH,
Bedok,SM Haneefa Clinic,Dr Sajeena Abdul Azeesu Kunju,"11 Chai Chee Road, #01-23, Singapore 460011",62434237,62434237,,https://www.google.com/maps/search/?api=1&query=SM+Haneefa+Clinic%2C+11+Chai+Chee+Road%2C+%2301-23%2C+Singapore+460011,Mon - Thurs: 8:30am - 1:00pm 2.00pm - 5:30pm | Fri - Sun: 8:30am - 1:00pm | Closed on PH,
Bedok,S T Medical Clinic,Dr Victor Sebastian,"531 Bedok North, Street 3, #01-694, Singapore 460531",64440159,64440159,,https://www.google.com/maps/search/?api=1&query=S+T+Medical+Clinic%2C+531+Bedok+North%2C+Street+3%2C+%2301-694%2C+Singapore+460531,Mon - Fri: 8:30am - 12:00pm 2:00pm - 4:00pm | Sat: 8:30am - 12:00pm | Sun: 9:30am - 12:00pm | Closed on PH,
Bedok,Temasek Clinic & Surgery,Dr Liew Kert Chian,"73 Bedok South, Avenue 3, #01-460, Singapore 460073",64436113,64436113,,https://www.google.com/maps/search/?api=1&query=Temasek+Clinic+%26+Surgery%2C+73+Bedok+South%2C+Avenue+3%2C+%2301-460%2C+Singapore+460073,"Mon, Tues & 8:45am - 2:00pm | Thurs: 6:00pm - 9:00pm | Wed & Fri: 8:45am - 2:00pm | Sat: 8:45am - 12:00pm | Closed on Sun & PH",
Bedok,Thai Shen Family Clinic Pte Ltd,Dr Cheong Lee Ching,"84 Bedok North Street, 4, #01-65, Singapore 460084",64448134,64448134,,https://www.google.com/maps/search/?api=1&query=Thai+Shen+Family+Clinic+Pte+Ltd%2C+84+Bedok+North+Street%2C+4%2C+%2301-65%2C+Singapore+460084,"Mon: 8.30am - 12:00pm 7:00pm - 8:30pm | Tues, Wed & Fri 8.30am - 12:00pm 1:00pm - 3:00pm | Thurs: 8.30am - 12:00pm 1:00pm - 3:00pm 7:00pm - 8:30pm | Sun: 8.30am - 12:00pm | Closed on Sat & PH",
Bedok,Treetop Medical,Dr Toh Wen Xin Amanda,"510 Bedok North, Street 3, #01-03, Singapore 460510",89579874,89579874,,https://www.google.com/maps/search/?api=1&query=Treetop+Medical%2C+510+Bedok+North%2C+Street+3%2C+%2301-03%2C+Singapore+460510,Mon: 8:30am - 1:30pm 2:00pm - 5:00pm 5:30pm - 8:30pm | Wed & Thurs: 8:30am - 1:30pm 5:30pm - 8:30pm | Fri: 5:30pm - 8:30pm | Sat: 9:00am -12:00pm | Closed on Sun & PH (include eve of | PH),PH)
Bedok,Usrah Medical Clinic,Dr Rohani Saptu,"510 Bedok North, Street 3, #01-25, Singapore 460510",64414139,64414139,,https://www.google.com/maps/search/?api=1&query=Usrah+Medical+Clinic%2C+510+Bedok+North%2C+Street+3%2C+%2301-25%2C+Singapore+460510,Mon - Fri: 9:00am - 1:00pm 2:00pm - 5:00pm | Sat - Sun: 9:00am - 1:00pm | Closed on PH,
Bedok,Wee’s Clinic & Surgery,Dr Lim Ein Lai,"418 Bedok North, Avenue 2, #01-79, Singapore 460418",64445316,64445316,,https://www.google.com/maps/search/?api=1&query=Wee%E2%80%99s+Clinic+%26+Surgery%2C+418+Bedok+North%2C+Avenue+2%2C+%2301-79%2C+Singapore+460418,Mon - Sun: 10.00am - 1.00pm | Closed on PH,
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,Dr Sam Yang Shi Yao | Dr Yap Theresa,"537 Bedok North, Street 3, #01-571, Singapore 460537",64412481,64412481,,https://www.google.com/maps/search/?api=1&query=Yang+%26+Yap+Clinic+and+Surgery+Pte+Ltd+%2F+Dr+Yang+Ing+Hong+Medical+and+Aesthetic+Clinic%2C+537+Bedok+North%2C+Street+3%2C+%2301-571%2C+Singapore+460537,"Mon, Tues, 9:00am - 12:00pm | Thurs & Fri: 2:00pm - 7:00pm | Wed & Sat: 9:00am - 12:00pm | Closed on Sun & PH",
Bedok,1Doc Medical Centre Heartbeat @ Bedok,Dr Ho Canxiang,"11 Bedok North Street 1, #01-12, Heartbeat @ Bedok, Singapore 469662",62827088,62827088,,https://www.google.com/maps/search/?api=1&query=1Doc+Medical+Centre+Heartbeat+%40+Bedok%2C+11+Bedok+North+Street+1%2C+%2301-12%2C+Heartbeat+%40+Bedok%2C+Singapore+469662,Mon - Fri: 8:00am - 1.30pm 2:30pm - 5:00pm | Sat: 8:00am -12:00pm 2:00pm - 5:00pm | Closed on Sun & PH,
Bencoolen,Singapura Clinic,Dr Lee Chu Ching,"27 Bencoolen Street, #01-27, Singapore 189620",63361181,63361181,,https://www.google.com/maps/search/?api=1&query=Singapura+Clinic%2C+27+Bencoolen+Street%2C+%2301-27%2C+Singapore+189620,Mon - Fri: 9:00am - 1:00pm 2:30pm - 6:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Bendemeer,My Family Clinic (St George),Dr Ong Nan Kai Clyde,"2 St George’s Road, Singapore 328023",62922128,62922128,,https://www.google.com/maps/search/?api=1&query=My+Family+Clinic+%28St+George%29%2C+2+St+George%E2%80%99s+Road%2C+Singapore+328023,"Mon, Tues & 8:00am - 2:00pm | Thurs: 6:00pm - 9:00pm | Wed & Fri: 8:00am - 2:00pm | Sat: 8:00am - 1:00pm | Closed on Sun & PH",
Bendemeer,St Georges Clinic and Surgery Pte Ltd,Dr Lee Siew Khim,"3 St George’s Road, #01-105, Singapore 320003",62984833,62984833,,https://www.google.com/maps/search/?api=1&query=St+Georges+Clinic+and+Surgery+Pte+Ltd%2C+3+St+George%E2%80%99s+Road%2C+%2301-105%2C+Singapore+320003,"Mon, Tues & 9:00am - 1:00pm | Thurs: 2:30pm - 4:30pm 7:00pm - 9:00pm | Wed: 9:00am - 1:00pm 7:00pm - 9:00pm | Fri: 9:00am - 1:00pm 2:30pm - 4:30pm | Sat & Sun: 9:00am - 1:00pm | Closed on PH",
Bishan,Dr Panda Medical Centre,Dr Tan Mian Yi,"20 Sin Ming Lane, #01-65, Midview City, Singapore 573968",69807757,69807757,,https://www.google.com/maps/search/?api=1&query=Dr+Panda+Medical+Centre%2C+20+Sin+Ming+Lane%2C+%2301-65%2C+Midview+City%2C+Singapore+573968,"Mon, Wed & Fri: 9:00am - 1:00pm 2:00pm - 9:00pm | Tues & Thurs: 9:00am - 1:00pm 2:00pm - 6:00pm | Sat: 9:00am - 12:30pm | Sun: 9:00am - 12:30pm 6:00pm - 9:00pm | Closed on PH",
Bishan,Edgedale Medical Clinic (Bishan),Dr Tan Toon Wei | Dr Yan Shiyuan,"212 Bishan Street 23, #B1-257, Singapore 570212",60150701,60150701,,https://www.google.com/maps/search/?api=1&query=Edgedale+Medical+Clinic+%28Bishan%29%2C+212+Bishan+Street+23%2C+%23B1-257%2C+Singapore+570212,Mon - Fri: 9:00am - 1:00pm 6:00pm - 9:00pm | Sat & Sun: 9:00am - 1:00pm | Closed on PH,
Bishan,Goodhealth Medical & Surgery,Dr Lee Kai Xin,"116 Bishan Street 12, #01-34, Singapore 570116",69512526,69512526,,https://www.google.com/maps/search/?api=1&query=Goodhealth+Medical+%26+Surgery%2C+116+Bishan+Street+12%2C+%2301-34%2C+Singapore+570116,"Mon, Tues & 8:30am - 12:30pm | Thurs: 2:00pm - 8:00pm | Wed & Fri: 8:30am - 12:30pm 2:00pm - 4:30pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH",
Bishan,Harmony Health Clinic & Surgery,Dr Xu Yi Tong,"23 Sin Ming Road, #01-27, Singapore 570023",69708098,69708098,,https://www.google.com/maps/search/?api=1&query=Harmony+Health+Clinic+%26+Surgery%2C+23+Sin+Ming+Road%2C+%2301-27%2C+Singapore+570023,Mon - Sun: 9:00am - 9:00pm | PH: 9:00am - 9:00pm,
Bishan,Healthcare Family Clinic & Surgery,Dr Lee Eng Seng,"403 Sin Ming Avenue, #01-311, Singapore 570403",64542373,64542373,,https://www.google.com/maps/search/?api=1&query=Healthcare+Family+Clinic+%26+Surgery%2C+403+Sin+Ming+Avenue%2C+%2301-311%2C+Singapore+570403,Mon - Wed: 8:30am - 12:00pm 2:30pm - 4:00pm 7:30pm - 9:00pm | Thurs - Fri: 8:30am - 12:00pm 2:30pm - 4:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH,
Bishan,Kenneth Loo Family Clinic,Dr Kenneth Loo,"152 Bishan Street 11, #01-215, Singapore 570152",62503660,62503660,,https://www.google.com/maps/search/?api=1&query=Kenneth+Loo+Family+Clinic%2C+152+Bishan+Street+11%2C+%2301-215%2C+Singapore+570152,Mon - Fri: 8:30am - 12:00pm 2:30pm - 4:30pm | Sat & Sun: 9:00am - 12:00pm | Closed on PH,
Bishan,Marymount Family Clinic,Dr Ang Wei En | Dr Loo Yun Teng | Dr Koh Zhi Chen Kim,"14 Shunfu Road, #01-50, Jadescape, Singapore 575748",65924691,65924691,,https://www.google.com/maps/search/?api=1&query=Marymount+Family+Clinic%2C+14+Shunfu+Road%2C+%2301-50%2C+Jadescape%2C+Singapore+575748,Mon - Fri: 8:30am - 1:00pm 2:00pm - 4:30pm 6:00pm - 10:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH,
Bishan,OneCare Clinic (Bishan),Dr Yong Fang Yue,"279 Bishan Street 24, #01-44, Singapore 570279",65133439,65133439,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+%28Bishan%29%2C+279+Bishan+Street+24%2C+%2301-44%2C+Singapore+570279,Mon: 8:00am - 3:00pm 5:30pm - 9:30pm | Tues - Fri: 8:00am - 3:00pm 5:30pm - 9:00pm | Sat: 8:00am - 1:00pm | Sun: 8:00am - 1:00pm 6:00pm - 9:00pm | PH: To call the clinic to confirm,
Bishan,P Tan Family Medicine Clinic,Dr Tan Kia Yong Paul,"503 Bishan Street 11, #01-464, Singapore 570503",62557545,62557545,,https://www.google.com/maps/search/?api=1&query=P+Tan+Family+Medicine+Clinic%2C+503+Bishan+Street+11%2C+%2301-464%2C+Singapore+570503,"Mon, Tues & 9:00am - 12:30pm | Thurs: 2:00pm - 4:30pm 6:00pm - 8:30pm | Wed & Fri: 9:00am - 12:30pm 2:00pm - 5:30pm | Sat: 9:00am - 12:30pm | Closed on Sun & PH",
Bishan,Raffles Medical (Bishan),Dr Nicole Tham,"283 Bishan Street 22, #01-177, Singapore 570283",64567122,64567122,,https://www.google.com/maps/search/?api=1&query=Raffles+Medical+%28Bishan%29%2C+283+Bishan+Street+22%2C+%2301-177%2C+Singapore+570283,Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:30pm 6:30pm - 9:00pm | Sat & Sun: 8:30am - 1:00pm | Closed on PH,
Boon Lay,DR+ Medical & Paincare Boon Lay,Dr Chao Anthony Tar Liang | Dr Cynthia Chao | Dr Chen Ruiting,"221 Boon Lay Pl, #01-240, Singapore 640221",62655247,62655247,,https://www.google.com/maps/search/?api=1&query=DR%2B+Medical+%26+Paincare+Boon+Lay%2C+221+Boon+Lay+Pl%2C+%2301-240%2C+Singapore+640221,Mon - Thurs: 8:00am - 4:00pm 6:00pm - 8:00pm | Fri: 8:00am - 4:00pm | Sat & Sun: 8:00am - 1:00pm | Closed on PH,
Boon Lay,OneCare Clinic (Boon Lay),Dr Chow Yong Sheng,"221 Boon Lay Place, #01-152, Boon Lay Shopping, Centre, Singapore 640221",61611580,61611580,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+%28Boon+Lay%29%2C+221+Boon+Lay+Place%2C+%2301-152%2C+Boon+Lay+Shopping%2C+Centre%2C+Singapore+640221,Mon - Sun: 8:00am - 4:00pm 5:00pm - 10:00pm | PH: Open at selected timing (To call the clinic to confirm),
Boon Lay,Our Jurong West,Dr Tan Yan Yuan,216 Boon Lay Avenue,65310969,65310969,,https://www.google.com/maps/search/?api=1&query=Our+Jurong+West%2C+216+Boon+Lay+Avenue,Mon - Thurs 8:00am - 1:30pm,
Boon Lay,Family Clinic,Dr Amos Lee En Sheng,"#01-03, Singapore 640216",89773550,89773550,,https://www.google.com/maps/search/?api=1&query=Family+Clinic%2C+%2301-03%2C+Singapore+640216,5:30pm - 9:00pm (WhatsApp Only) Fri: 8:00am - 1:30pm | Sat: 9:00am - 1:00pm | Sun: 2.00pm - 5:00pm | Closed on PH,5:30pm - 9:00pm (WhatsApp Only) Fri: 8:00am - 1:30pm
Bugis,SATA CommHealth (Beach Road),Dr Goh Wei Tat,"2 Beach Road, #01-4777, Singapore 190002",90490934,90490934,,https://www.google.com/maps/search/?api=1&query=SATA+CommHealth+%28Beach+Road%29%2C+2+Beach+Road%2C+%2301-4777%2C+Singapore+190002,Mon - Fri: 8:30am - 12:30pm 1:30pm - 5:00pm | Sat: 8:30pm - 12:30pm | Closed on Sun & PH,
Bukit Batok,Ar-Raudhah Medical Clinic and Surgery,Dr Amir Adhha Bin Abdullah,"372 Bukit Batok, Street 31, #01-386, Singapore 650372",65677458,65677458,,https://www.google.com/maps/search/?api=1&query=Ar-Raudhah+Medical+Clinic+and+Surgery%2C+372+Bukit+Batok%2C+Street+31%2C+%2301-386%2C+Singapore+650372,Mon - Fri: 8:30am - 12:30pm 2:00pm - 4:00pm 6:00pm - 9:00pm | Sat: 8:30am - 12:30pm 6:00pm - 9:00pm | Sun: 8:30am - 12:30pm | PH: 8:30am - 12:30pm,
Bukit Batok,Bukit Batok Family Clinic,Dr Ng Chang Zhi,"432A Bukit Batok West, Avenue 8, #01-05, Singapore 651432",65924736,65924736,,https://www.google.com/maps/search/?api=1&query=Bukit+Batok+Family+Clinic%2C+432A+Bukit+Batok+West%2C+Avenue+8%2C+%2301-05%2C+Singapore+651432,"Mon, Wed & 8:30am - 1:00pm | Thurs: 6:00pm - 9:00pm | Tues & Fri: 8:30am - 1:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH",
Bukit Batok,Chua Medical Clinic and Surgery,Dr Chua Guan Kiat,"642 Bukit Batok Central, #01-52, Singapore 650642",98436958,98436958,,https://www.google.com/maps/search/?api=1&query=Chua+Medical+Clinic+and+Surgery%2C+642+Bukit+Batok+Central%2C+%2301-52%2C+Singapore+650642,"Mon, Wed, Fri, 8:30am - 4.30pm & Sat: | Tues & Thurs: 3.00pm - 9.00pm | Closed on Sun & PH",
Bukit Batok,DA Clinic @ Bukit Batok,Dr Daniel Lim Si Yuan | Dr Loh Hong Rong,"451 Bukit Batok West, Avenue 6, #01-02, Singapore 650451",31650143,31650143,,https://www.google.com/maps/search/?api=1&query=DA+Clinic+%40+Bukit+Batok%2C+451+Bukit+Batok+West%2C+Avenue+6%2C+%2301-02%2C+Singapore+650451,Mon - Fri: 8:30am - 12:00pm 1:00pm - 4:00pm 6:00pm - 9:00pm | Sat & Sun: 8:30am - 12:00pm | PH: To call clinic to confirm,
Bukit Batok,Distinct Clinic Bukit Batok Branch,Dr Zhao Jing,"467 Bukit Batok West, Avenue 9, #01-09, Singapore 650467",69807781,69807781,,https://www.google.com/maps/search/?api=1&query=Distinct+Clinic+Bukit+Batok+Branch%2C+467+Bukit+Batok+West%2C+Avenue+9%2C+%2301-09%2C+Singapore+650467,Mon - Thurs: 8:30am - 4:30pm | Fri & Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Bukit Batok,Dr Stanley Peck Family Clinic,Dr Peck Ming-Hsin Stanley,"636 Bukit Batok Central, #01-06, Singapore 650636",69177889,69177889,,https://www.google.com/maps/search/?api=1&query=Dr+Stanley+Peck+Family+Clinic%2C+636+Bukit+Batok+Central%2C+%2301-06%2C+Singapore+650636,"Mon & Wed: 8.00am - 12.00pm 6.00pm - 8.00pm | Tue, Thurs, & 8.00am - 12.00pm | Fri: | Sat: 8.00am - 11.30am | Closed on Sun & PH",
Bukit Batok,EH Medical Family Clinic (Bukit Batok),Dr Seow En Hao Sharon | Dr Shen Fengli Jiemin | Dr Chester Chua,"292 Bukit Batok East, Avenue 6, #01-07, Singapore 650292",62551368,62551368,,https://www.google.com/maps/search/?api=1&query=EH+Medical+Family+Clinic+%28Bukit+Batok%29%2C+292+Bukit+Batok+East%2C+Avenue+6%2C+%2301-07%2C+Singapore+650292,Mon: 8:30am - 1:00pm 2:00pm - 5:00pm | Tues - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm 6:30pm - 9:30pm | Sat & Sun: 8:30am - 12:30pm | Closed on PH,
Bukit Batok,Erena Family Clinic,Dr Grace Ong Hui Ni | Dr Lim Hui Juan Sandra,"280 Bukit Batok East, Avenue 3, #01-317, Singapore 650280",66126925,66126925,,https://www.google.com/maps/search/?api=1&query=Erena+Family+Clinic%2C+280+Bukit+Batok+East%2C+Avenue+3%2C+%2301-317%2C+Singapore+650280,"Mon, Tues & 8:00am - 2:00pm | Thurs: 6:00pm - 9:00pm | Wed & Fri: 8:00am - 2:00pm | Sat: 8:00am - 12:00pm | Closed on Sun & PH",
Bukit Batok,Everhealth Family Clinic & Surgery,Dr Jonathan Pang,"4 Bukit Batok Street 41, Le Quest, #01-88, Singapore 657991",67933113,67933113,,https://www.google.com/maps/search/?api=1&query=Everhealth+Family+Clinic+%26+Surgery%2C+4+Bukit+Batok+Street+41%2C+Le+Quest%2C+%2301-88%2C+Singapore+657991,"Mon, Tues & 9:00am - 7:00pm | Thurs: | Wed: 9:00am - 5:00pm | Fri: 9:00am - 12:30pm 5:00pm - 7:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH",
Bukit Batok,Family Care Clinic,Dr Lee Mei Sung | Dr Ng Guoxiong Louis | Dr Soh Xiyuan | Dr Ang Wei En,"415 Bukit Batok West, Avenue 4, #01-272, Singapore 650415",65671775,65671775,,https://www.google.com/maps/search/?api=1&query=Family+Care+Clinic%2C+415+Bukit+Batok+West%2C+Avenue+4%2C+%2301-272%2C+Singapore+650415,"Mon, Tues, 8:30am - 1:00pm | Thurs, & Fri: 2:00pm - 4:30pm 6:45pm - 9:00pm | Wed & Sat: 8.30am - 1:00pm | Closed on Sun & PH",
Bukit Batok,Frontier Medical Associates (Bukit Batok West Ridges),Dr Wang Po En,"440 Bukit Batok West, Avenue 8, #01-05, Singapore 650440",63370061,63370061,,https://www.google.com/maps/search/?api=1&query=Frontier+Medical+Associates+%28Bukit+Batok+West+Ridges%29%2C+440+Bukit+Batok+West%2C+Avenue+8%2C+%2301-05%2C+Singapore+650440,"Mon, Wed, & 8:30am - 3:00pm | Thurs: 6:00pm - 9:30pm | Tues & Fri: 8:30am - 3:00pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH",
Bukit Batok,Frontier Medical Associates (Bukit Batok West Terra),Dr Thia Wee Keng Kevin,"451 Bukit Batok West, Avenue 6, #01-07, Singapore 650451",62583035,62583035,,https://www.google.com/maps/search/?api=1&query=Frontier+Medical+Associates+%28Bukit+Batok+West+Terra%29%2C+451+Bukit+Batok+West%2C+Avenue+6%2C+%2301-07%2C+Singapore+650451,"Mon & Wed 8:00am - 2:30pm 6:00pm - 9:30pm | Tues, Thurs & 8:30am - 2:30pm | Fri: | Sat: 8:00pm - 1:00pm | Closed on Sun & PH",
Bukit Batok,Healthlife Family Clinic,Dr Yong Yuan Chen | Dr Xing Xiaohui,"296A Bukit Batok, Street 22, #01-64, Singapore 651296",69048680,69048680,,https://www.google.com/maps/search/?api=1&query=Healthlife+Family+Clinic%2C+296A+Bukit+Batok%2C+Street+22%2C+%2301-64%2C+Singapore+651296,Mon - Wed & 8:30am - 1:00pm | Fri: 2:00pm - 4:00pm 6:00pm - 9:00pm | Thurs & Sat: 8:30am - 1:00pm | Sun: 6:00pm - 9:00pm | Closed on PH,Mon - Wed & 8:30am - 1:00pm
Bukit Batok,Healthway Medical (Bukit Batok West),Dr Cindy Xie,"446 Bukit Batok West, Avenue 8, #01-03, Singapore 650446",62565980,62565980,,https://www.google.com/maps/search/?api=1&query=Healthway+Medical+%28Bukit+Batok+West%29%2C+446+Bukit+Batok+West%2C+Avenue+8%2C+%2301-03%2C+Singapore+650446,Mon & Thurs: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Tues & Fri: 8:30am - 1:00pm 2:00pm - 5:00pm | Wed: 8:30am - 1:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Bukit Batok,HeartlandHealth Bukit Batok,Dr Lee Cheng Da | Dr Tan Wei Jie | Dr Lee Kin Mun | Dr Benjamin Chew Min Hao,"164 Bukit Batok, Street 11, #01-152, Singapore 650164",68732458,68732458,,https://www.google.com/maps/search/?api=1&query=HeartlandHealth+Bukit+Batok%2C+164+Bukit+Batok%2C+Street+11%2C+%2301-152%2C+Singapore+650164,Mon - Sun: 8:00am - 1:00pm 6:00pm - 11:00pm | PH: 8:00am - 1:00pm 6:00pm - 11:00pm,
Bukit Batok,Health Partners Family Clinic,Dr Sim Dave Choon Seng,"1 Bukit Batok Central, #01-37, West Mall, Singapore 658713",68989031,68989031,,https://www.google.com/maps/search/?api=1&query=Health+Partners+Family+Clinic%2C+1+Bukit+Batok+Central%2C+%2301-37%2C+West+Mall%2C+Singapore+658713,Mon - Fri: 8:30am - 12:30pm 1:30pm - 3:30pm 6:30pm - 9:00pm | Sat: 8:30am - 12:30pm | Sun: 9:30pm - 1:30pm | Closed on PH,
Bukit Batok,Island Family Clinic (Bukit Batok),Dr Miao Jin | Dr Paul Jon Goh Daryl | Dr Goei Ying Hao,"447 Bukit Batok West, Avenue 9, #01-05, Singapore 650447",62501530,62501530,,https://www.google.com/maps/search/?api=1&query=Island+Family+Clinic+%28Bukit+Batok%29%2C+447+Bukit+Batok+West%2C+Avenue+9%2C+%2301-05%2C+Singapore+650447,Mon - Fri: 9:00am - 1:00pm 6:00pm - 10:00pm | Sat & Sun: 9:00am - 1:00pm | PH: 8:00am - 1:00pm,
Bukit Batok,Lee & Koh Family Clinic,Dr Karen Lee Chien Wen,"359 Bukit Batok, Street 31, #01-389, Singapore 650359",66653323,66653323,,https://www.google.com/maps/search/?api=1&query=Lee+%26+Koh+Family+Clinic%2C+359+Bukit+Batok%2C+Street+31%2C+%2301-389%2C+Singapore+650359,Mon - Fri: 8:30am - 12:30pm 2:00pm - 4:00pm 7:00pm - 9:00pm | Sat: 8:30am - 12:30pm | Sun & PH: 9:00am - 12:00pm,
Bukit Batok,Concord Medical Clinic,Dr Kenneth Gwee | Dr Audrey Khi,"213 Bukit Batok, Street 21, Singapore 650213",65632935,65632935,,https://www.google.com/maps/search/?api=1&query=Concord+Medical+Clinic%2C+213+Bukit+Batok%2C+Street+21%2C+Singapore+650213,Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH,
Bukit Batok,MD Family Clinic (Bukit Batok),Dr Muhammad Ilman Bin Mohd Adil | Dr Nurul Ain Binti Ibrahim Gunatilake | Dr Nishadhi Apsara | Dr Azri Bohari,"213 Bukit Batok, Street 21, #01-209, Singapore 650213",62983242,62983242,,https://www.google.com/maps/search/?api=1&query=MD+Family+Clinic+%28Bukit+Batok%29%2C+213+Bukit+Batok%2C+Street+21%2C+%2301-209%2C+Singapore+650213,Mon & Tues: 8:00am - 1:00pm 2:00pm - 4:00pm 5:30pm - 8:30pm | Wed & Thurs: 8:00am - 1:00pm 5:30pm - 8:30pm | Fri: 8:00am - 1:00pm 2:00pm - 4:00pm | Sat & Sun: 8:00am - 12:00pm | PH: 9:30am - 12:30pm (Please call clinic to confirm),
Bukit Batok,Northeast Medical Group (Bukit Batok),Dr Lim Lee Wei,"10 Bukit Batok Central, #01-01, Bukit Batok MRT, Station, Singapore 659958",62661442,62661442,,https://www.google.com/maps/search/?api=1&query=Northeast+Medical+Group+%28Bukit+Batok%29%2C+10+Bukit+Batok+Central%2C+%2301-01%2C+Bukit+Batok+MRT%2C+Station%2C+Singapore+659958,Mon - Fri: 8:00am - 1:00pm 2:00pm - 10:00pm | Sat & Sun: 8:00am - 1:00pm | PH: 9:00am - 1:00pm,
Bukit Batok,OneCare Clinic (Bukit Batok West),Dr Chia Daryl,"440 Bukit Batok West, Avenue 8, #01-07, Singapore 650440",69708649,69708649,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+%28Bukit+Batok+West%29%2C+440+Bukit+Batok+West%2C+Avenue+8%2C+%2301-07%2C+Singapore+650440,Mon - Fri: 8:00am - 2:00pm 6:00pm - 9:00pm | Sat & Sun: 9:00am - 12:00pm | PH: Check clinic website,
Bukit Batok,Peak Medical West Plains,Dr Ben Lee Yijing | Dr Tan Li Yi,"467 Bukit Batok West, Avenue 9, #01-04, Singapore 650467",64665210,64665210,,https://www.google.com/maps/search/?api=1&query=Peak+Medical+West+Plains%2C+467+Bukit+Batok+West%2C+Avenue+9%2C+%2301-04%2C+Singapore+650467,Mon - Fri: 8:00am - 1:00pm 6:00pm - 10:00pm | Sat & Sun: 8:00am - 1:00pm | PH: 8:00am - 1:00pm (Selected dates),
Bukit Batok,ProHealth Medical Group @ Bukit Batok,Dr Andy Lo | Dr Leow Yao Guang,"4 Bukit Batok Street 41, #01-76, Le Quest Mall, Singapore 657991",69708330,69708330,,https://www.google.com/maps/search/?api=1&query=ProHealth+Medical+Group+%40+Bukit+Batok%2C+4+Bukit+Batok+Street+41%2C+%2301-76%2C+Le+Quest+Mall%2C+Singapore+657991,Mon - Fri & 8:00am - 3:00pm | Sun: 6:00am - 9:00pm | Sat: 8:00am - 1:00pm | PH: Same as per usual operating hours,Mon - Fri & 8:00am - 3:00pm
Bukit Merah,Assure Family Clinic (Bukit Merah),Dr Joanne Koay,"161 Bukit Merah Central, #01-3739, Singapore 150161",62528116,62528116 | 96549112,,https://www.google.com/maps/search/?api=1&query=Assure+Family+Clinic+%28Bukit+Merah%29%2C+161+Bukit+Merah+Central%2C+%2301-3739%2C+Singapore+150161,"Mon, Tues, 9:00am - 1:00pm | Thurs & Fri: 1:30pm - 4:30pm (WhatsApp Only) Wed: 9:00am - 1:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH",
Bukit Merah,Bridgepoint Health (Jalan Bukit Merah Clinic),Dr Tan Huali Valerie,"111 Jalan Bukit Merah, #01-1682, Singapore 160111",62702233,62702233 | 80289110,,https://www.google.com/maps/search/?api=1&query=Bridgepoint+Health+%28Jalan+Bukit+Merah+Clinic%29%2C+111+Jalan+Bukit+Merah%2C+%2301-1682%2C+Singapore+160111,Mon - Thurs: 8:00am - 1:30pm 6:30pm - 9:30pm (WhatsApp Only) Fri & Sat: 8:00am - 1:30pm | Closed on Sun & PH,
Bukit Merah,Bukit Merah,Dr Zhao Runfeng,133 Jalan Bukit Merah,65130103,65130103,,https://www.google.com/maps/search/?api=1&query=Bukit+Merah%2C+133+Jalan+Bukit+Merah,Mon - Thurs: 8:30am - 1:30pm,
Bukit Merah,Family Clinic,Dr Choo Weng Yue,"#01-1516, Singapore 160133",89117616,89117616,,https://www.google.com/maps/search/?api=1&query=Family+Clinic%2C+%2301-1516%2C+Singapore+160133,2:00pm - 5:00pm (WhatsApp 6:00pm - 9:00pm Only) | Fri: 8:30am - 1:30pm 2:00pm - 5:00pm | Sat & Sun: 8:30am - 12:30pm | Closed on PH,2:00pm - 5:00pm (WhatsApp 6:00pm - 9:00pm Only)
